Transaction_ID,User_ID,Normalized_Transaction_Amount
T28534,4870,0.096865659
T28535,1063,0.071463763
T28540,1669,0.09009122
T28543,2271,0.091232995
T28544,3415,0.040393396
T28546,1617,0.078235201
T28561,1463,0.006505798
T28562,3749,0.024701189
T28568,4102,0.000447069
T28571,2778,0.026584078
T28572,3364,0.064270859
T28574,4488,-0.000109417
T28576,4560,0.046099872
T28583,1805,0.080388332
T28585,2742,0.028419159
T28587,2879,0.026265629
T28590,2717,0.086332043
T28591,2355,0.041404751
T28597,4437,0.018857093
T28599,3395,0.091740073
T28603,1244,0.040426801
T28607,2714,-0.000109417
T28610,4721,0.03735633
T28611,2909,0.076757375
T28614,1420,0.055106053
T28619,3333,0.049682821
T28620,1670,0.062673614
T28623,3831,1
T28628,1427,-0.000109417
T28639,3807,0.095333224
T28641,2753,0.098535515
T28651,2903,0.034677119
T28654,1847,0.006263961
T28658,1542,0.06264841
T28665,2788,0.080403334
T28667,4310,0.019924256
T28672,4246,0.022276817
T28678,2238,1
T28684,2098,0.039357237
T28690,2942,0.001601046
T28697,3945,0.070882673
T28713,1305,0.0358545
T28716,4399,0.009212613
T28722,2608,0.035034774
T28725,2604,0.085733752
T28730,4603,0.084762002
T28732,4786,0.094039826
T28734,1299,0.004331464
T28736,1453,0.057071955
T28740,3348,0.070868671
T28748,3044,0.082867512
T28749,2647,0.083587622
T28750,1336,0.05704215
T28751,3079,0.062884847
T28753,4169,0.084077698
T28754,3007,0.02633864
T28757,4262,0.093895404
T28760,3031,0.042278686
T28761,2273,0.017836536
T28762,2249,0.049195147
T28763,2295,0.079064729
T28764,3712,0.060466676
T28765,4556,0.052695684
T28768,2203,0.085914179
T28775,2629,0.080467144
T28778,4873,0.034526296
T28786,1646,0.00664802
T28788,2604,0.03787201
T28795,3925,0.086007194
T28810,2149,0.097558766
T28811,4510,0.089790174
T28815,1807,-0.000109417
T28816,1743,0.05964615
T28826,3373,0.037294921
T28828,2661,0.067724589
T28829,3876,0.011087701
T28830,1079,0.046506934
T28836,4246,0.063590955
T28839,1125,0.021685126
T28842,1947,1
T28845,1594,0.044884685
T28848,1140,0.079645418
T28856,4686,0.044939294
T28866,4117,0.036016125
T28871,2040,0.077924354
T28873,4507,0.003695567
T28880,4680,0.038794951
T28886,4872,0.08500804
T28905,2526,0.018298007
T28910,1271,-0.000109417
T28912,4513,0.094734932
T28914,3078,0.078256004
T28922,3971,0.059267492
T28924,1983,0.068248669
T28927,4977,0.006734833
T28928,4334,0.047834338
T28930,3015,0.000121219
T28933,2039,0.096322176
T28947,3075,0.087849676
T28951,3930,0.078884101
T28957,2551,0.007055282
T28960,2187,0.004948159
T28965,3423,0.045363959
T28970,1580,0.045928445
T28972,1176,0.043342049
T28983,2437,0.003332911
T28986,2529,0.05416971
T28989,2473,0.025088649
T28997,1262,0.020483142
T29000,4041,0.039924324
T29003,2596,0.01981684
T29009,2466,0.051150046
T29013,2144,0.031452425
T29021,1370,0.007270715
T29028,1808,0.066595216
T29029,2371,0.081895163
T29032,3722,0.009015183
T29035,2772,0.033064472
T29042,1747,-0.000109417
T29043,1463,0.005928309
T29046,1582,0.040308383
T29057,4488,0.085583529
T29061,4603,0.06303867
T29064,4913,0.087236982
T29070,2560,0.088109716
T29073,2795,0.043631293
T29080,4929,0.046842586
T29083,1159,0.077326062
T29084,4147,0.084557571
T29092,4511,0.0110825
T29097,2362,0.052510655
T29100,3443,0.008432093
T29104,4164,0.089882188
T29105,4863,0.076769977
T29107,2419,0.055078649
T29115,1310,0.04341526
T29116,3215,0.03298446
T29118,4105,0.014999701
T29119,4105,0.026351842
T29120,4759,0.034437883
T29126,3413,0.019826641
T29128,1857,0.012456311
T29136,4539,-0.000109417
T29137,4214,0.060420268
T29145,2228,0.080493748
T29149,1238,0.058683002
T29151,2414,0.049743831
T29157,3249,0.013408457
T29158,1213,0.065062981
T29159,1605,0.022399236
T29167,4661,0.096541209
T29170,1460,0.020385527
T29171,3754,0.023702836
T29174,3101,0.037042682
T29175,4427,1
T29178,2618,0.013282237
T29186,2472,0.092524393
T29189,4215,0.099353241
T29197,4652,0.081079838
T29201,2515,0.067435545
T29205,4139,0.031275998
T29207,2044,0.06623356
T29209,2535,0.008202458
T29215,1862,0.03709329
T29221,1433,0.049668219
T29222,2403,0.01799496
T29226,1782,0.052093191
T29227,4410,0.080326722
T29236,1228,0.052600669
T29248,1063,-0.000109417
T29251,4867,0.053112547
T29257,1012,0.094165045
T29270,2504,0.02287871
T29271,2902,0.073768716
T29273,1328,0.083547416
T29274,2439,-0.000109417
T29275,4274,0.062535993
T29276,2252,-0.000109417
T29282,4968,0.044316198
T29292,4290,0.069039791
T29293,4685,0.098491909
T29300,2815,0.069589075
T29304,4052,0.015700608
T29307,3403,0.048122582
T29313,2090,0.027535024
T29314,3906,0.060930547
T29318,1448,0.065408834
T29320,4504,0.028165121
T29322,4186,0.028477768
T29323,3834,0.05365163
T29324,4491,0.080285316
T29334,3992,0.078178593
T29339,2064,0.070303785
T29340,4821,0.013476067
T29350,3483,0.00665162
T29357,1799,0.087410409
T29361,4336,0.018377219
T29365,2890,0.009826707
T29366,1730,0.057915084
T29368,2097,0.012202472
T29369,2638,0.050179498
T29370,4296,0.068639329
T29373,1263,0.016606147
T29374,3992,0.002404969
T29375,1919,0.038270071
T29376,1160,0.055492513
T29381,1310,-0.000109417
T29386,1316,0.051985175
T29388,4157,0.082173605
T29392,2894,0.001426819
T29406,4501,0.080391932
T29407,1674,0.089026057
T29408,3915,0.061763675
T29413,2602,0.081936169
T29420,3405,0.05769305
T29422,1902,0.079829246
T29434,4504,0.08650507
T29435,3976,0.022532657
T29438,1195,0.051487298
T29441,2332,0.096037732
T29446,1438,0.0097771
T29450,4107,0.029090663
T29457,1552,0.044555635
T29459,3840,0.09941445
T29463,2491,0.026873122
T29471,2763,0.077432678
T29476,2511,0.053428396
T29477,3065,0.058980648
T29479,3966,0.021046429
T29481,3949,-0.000109417
T29487,4671,0.040491611
T29492,2023,0.076149281
T29494,1575,0.083136953
T29495,1198,0.078395226
T29498,4738,0.029935792
T29502,2016,0.069274027
T29503,4618,0.064961965
T29511,3367,0.019986066
T29516,4973,0.078929908
T29517,1650,0.017629104
T29523,1875,0.098101649
T29530,1604,0.090523686
T29540,2381,0.079030523
T29545,2533,0.047236046
T29546,2791,0.050219304
T29547,4294,0.065576259
T29549,4763,0.097478353
T29550,4489,0.07620389
T29557,4231,0.064951564
T29559,1864,0.03820126
T29562,1397,0.040364192
T29572,3271,0.011479361
T29573,3122,0.054756
T29574,3553,0.048657864
T29580,3286,0.095413236
T29586,1391,0.066148347
T29589,4012,0.019569602
T29601,1764,0.076625754
T29618,1135,0.014576036
T29619,4485,0.027737655
T29624,2890,0.068365287
T29625,3450,0.07998787
T29626,1204,0.050757186
T29627,1498,0.047482484
T29630,1561,0.045885839
T29634,4960,0.016908594
T29637,3371,0.074335403
T29643,3681,0.09811025
T29644,3806,0.079058928
T29648,3351,0.096131547
T29649,1900,0.09954287
T29652,1803,0.070376796
T29653,4295,0.066512803
T29654,4159,0.04380752
T29657,2243,-0.000109417
T29660,3027,0.078594456
T29661,4001,0.040923078
T29666,2446,0.044405612
T29679,4338,0.042642341
T29689,4884,-0.000109417
T29692,2141,0.009013383
T29698,4050,0.062746625
T29704,1360,0.041275332
T29706,4190,-0.000109417
T29711,4928,-0.000109417
T29715,2023,0.051448892
T29729,2827,0.015559187
T29730,3313,0.061331808
T29732,1787,0.059373308
T29735,3109,0.082578468
T29748,3575,0.018531043
T29752,3422,0.099458257
T29754,3090,0.058522977
T29756,4958,0.052378235
T29760,2255,0.087161571
T29764,1482,0.059561137
T29767,2256,0.097708588
T29773,1684,0.026287432
T29776,4450,0.079087932
T29781,2702,0.074034957
T29782,1062,0.060437271
T29788,2488,0.093205298
T29792,4087,0.019713224
T29795,4380,0.081938369
T29797,1588,0.0560618
T29799,1604,0.075579794
T29801,1173,-0.000109417
T29813,3052,0.05045494
T29814,4645,0.06812045
T29820,3110,0.00488615
T29821,4864,0.044274592
T29822,1043,0.039659484
T29830,1274,0.075127725
T29832,1425,0.087387605
T29833,4603,0.073228433
T29837,1138,0.038694936
T29838,1949,0.041149512
T29848,4528,-0.000109417
T29851,2081,0.052781897
T29853,3910,-0.000109417
T29855,4178,0.084082098
T29856,2450,0.003738974
T29858,1800,0.040282779
T29863,4712,-0.000109417
T29866,4519,0.011090301
T29867,3134,1
T29870,4511,0.070643637
T29877,1946,0.029095263
T29880,2678,0.064237254
T29886,1324,0.000874334
T29888,3670,0.079048126
T29891,2688,0.09765638
T29893,3447,0.05306354
T29897,4008,0.006312168
T29898,4524,0.018983912
T29902,1931,0.038129449
T29906,2209,0.001272395
T29908,4457,0.030030007
T29915,4901,0.060680508
T29916,1874,0.047551694
T29921,2859,0.003214893
T29926,2943,0.062938455
T29933,3825,0.013828521
T29942,1390,0.096241563
T29947,3545,0.061769075
T29948,3558,0.094539102
T29950,4041,0.049765834
T29951,4608,0.07744168
T29952,3000,0.075534187
T29954,2568,0.006457191
T29955,4414,0.097986231
T29957,3053,0.031634453
T29958,4005,0.098062243
T29961,4208,0.030795324
T29962,4906,0.072025049
T29963,3959,0.033393923
T29969,4239,0.075479179
T29971,1037,0.050025074
T29978,2783,0.012589531
T29979,2966,0.015811826
T29981,2734,0.00873514
T29992,2676,1
T29993,4689,0.087845876
T30002,3678,0.025760552
T30003,3198,0.065173598
T30004,2097,0.016371111
T30007,1334,0.013009796
T30008,4323,0.025666937
T30009,2942,0.096645225
T30012,2848,0.085515118
T30013,1766,0.001386213
T30014,2277,0.000597492
T30020,1033,0.082753894
T30021,4566,0.046398117
T30022,3373,0.099156011
T30026,3024,0.087180573
T30027,2639,0.030596494
T30029,1738,0.022580864
T30037,4983,0.077550696
T30038,4768,0.042911383
T30039,2504,0.062990263
T30041,3450,0.063661766
T30044,4906,0.057325794
T30048,3280,0.032242146
T30050,2307,0.04856785
T30054,1975,0.035511447
T30065,3223,0.041623985
T30070,1695,0.050878805
T30071,3204,0.084639784
T30079,3970,0.084068296
T30082,1095,0.086486267
T30084,1172,0.061477031
T30086,4477,0.027441009
T30092,4658,0.011012689
T30100,4974,0.091612853
T30103,3954,0.038107446
T30108,4558,0.028539778
T30109,4718,0.09081153
T30117,1471,0.044118568
T30129,1229,0.03487395
T30130,2746,0.020677772
T30131,3544,0.066133745
T30135,1806,0.052401438
T30136,4699,0.066260164
T30142,1727,0.073360453
T30147,1909,0.059047258
T30152,4030,0.078084378
T30153,1332,0.057793666
T30155,3324,0.001429019
T30158,1720,0.001010155
T30160,3191,0.095516252
T30169,2485,0.06525301
T30172,1677,0.021613315
T30178,4937,0.007906813
T30182,2090,0.083492608
T30186,2178,0.049897854
T30189,3313,-0.000109417
T30191,3192,0.012202472
T30195,3821,0.021229857
T30198,1785,0.013260234
T30202,3782,0.091607053
T30205,4587,0.021527902
T30209,1704,0.046796379
T30211,3294,0.062430977
T30218,3777,0.063358519
T30219,4766,0.000207632
T30220,1862,0.024926624
T30224,2807,0.03957147
T30230,4449,0.003841989
T30236,1880,0.061673261
T30237,3273,0.039323632
T30239,3355,0.029482923
T30241,3395,0.096326777
T30244,1524,0.030995755
T30250,4702,0.081981976
T30253,4847,0.004166039
T30258,2143,0.041809814
T30264,3504,0.022070586
T30265,4852,0.044043956
T30271,4190,0.060149827
T30272,4948,0.035737282
T30279,4380,0.069409847
T30282,2630,0.097420144
T30289,4117,0.082024383
T30292,3416,0.094510498
T30293,4676,0.013005995
T30294,3279,0.099203218
T30296,3955,0.047967558
T30305,4126,0.076409521
T30306,2176,0.067105894
T30313,3715,0.073307045
T30316,4288,0.059688356
T30320,2073,0.071327542
T30349,2738,0.004784534
T30354,3436,0.030024406
T30357,2989,0.079647018
T30365,1045,0.0788789
T30367,1539,0.018690067
T30368,1086,0.041482563
T30372,1264,0.030560888
T30376,1702,0.035307416
T30384,2426,0.035099384
T30389,1955,0.075596196
T30392,3780,0.098374291
T30393,2040,0.072694751
T30394,4907,0.084503763
T30398,1043,-0.000109417
T30403,3036,0.056763908
T30405,2197,0.052944522
T30407,1565,0.077569299
T30408,3267,0.050211903
T30409,4629,0.048066173
T30427,4233,0.060263844
T30428,1343,0.06486115
T30432,3130,0.087061155
T30447,3357,0.048850694
T30449,2443,0.051820949
T30450,4680,0.082927921
T30455,1144,0.075773224
T30461,2762,0.051713733
T30464,3542,0.051293468
T30475,2007,0.077489687
T30477,2537,0.007478147
T30484,3511,0.079636216
T30487,4327,-0.000109417
T30488,1881,0.015378559
T30504,3216,0.012707949
T30513,3502,0.068854562
T30519,4675,0.077696919
T30520,4875,0.017034813
T30527,1111,-0.000109417
T30534,4419,0.009614675
T30539,4011,0.075337757
T30541,4125,0.004986765
T30546,4341,0.002461778
T30550,2251,0.070064748
T30554,1809,0.098399494
T30558,4519,0.007157098
T30559,1795,0.080955219
T30560,1495,0.071784612
T30565,2982,0.090302052
T30566,2468,0.005169193
T30571,4800,0.08950253
T30573,2797,0.031273997
T30576,4019,0.082327029
T30582,3311,0.06668743
T30583,2830,0.030388862
T30584,3158,0.034912556
T30595,3944,0.087996499
T30597,2847,0.099813511
T30602,1967,0.088506177
T30604,4857,0.052105593
T30607,4699,0.024990033
T30610,1797,0.070354392
T30611,3127,0.091842289
T30621,2416,0.052063987
T30623,2469,0.094509698
T30626,1008,0.025838964
T30629,3854,0.076391318
T30635,1265,0.028901634
T30637,4223,0.0299884
T30638,3031,0.008389487
T30639,1975,0.076783979
T30644,2669,0.081068836
T30646,3719,0.080793194
T30651,4138,0.011119906
T30654,4624,0.005552652
T30662,4147,0.086094407
T30663,3519,0.002630003
T30666,3570,0.088375957
T30670,4607,0.083413396
T30673,3101,0.002068317
T30674,4126,0.010201765
T30676,1744,0.098169259
T30699,1947,0.016874589
T30708,4207,0.09035506
T30714,2231,0.060789125
T30723,2406,0.09224035
T30725,2901,0.004411077
T30732,1258,0.015803424
T30733,4310,0.059545534
T30737,3329,0.020955815
T30742,2334,0.023056737
T30743,3906,0.027439409
T30745,2720,0.077625308
T30747,4150,0.097247118
T30748,2892,0.079569606
T30749,4413,0.099877721
T30759,2865,-0.000109417
T30760,3781,0.08115785
T30765,1781,0.070903877
T30769,1596,0.018133382
T30777,3616,-0.000109417
T30778,3703,0.004067024
T30780,3890,0.080698579
T30783,1578,0.046069067
T30784,4346,0.01832041
T30789,3008,0.0351996
T30799,3493,-0.000109417
T30800,1169,0.063720775
T30802,4984,0.015758217
T30816,4637,0.000237036
T30823,1638,0.012016643
T30827,2224,0.064579506
T30832,4910,0.014447616
T30835,2327,0.026077
T30844,1334,0.03285744
T30849,2015,1
T30854,3134,-0.000109417
T30855,2799,0.075589996
T30856,1257,0.081036031
T30858,1184,0.004747128
T30863,4167,1
T30864,1604,0.058223131
T30867,4514,0.086759709
T30872,4428,0.007187503
T30873,4219,0.059008052
T30875,3704,0.083428598
T30878,2941,0.087981096
T30879,3309,0.096309974
T30880,2597,0.054871017
T30895,4572,1
T30896,2809,0.069502262
T30900,1835,0.055811962
T30902,3480,0.088665801
T30903,1416,0.086736905
T30909,4680,0.051035629
T30910,4866,0.077415476
T30919,4515,0.05032612
T30922,2796,0.07816299
T30925,1419,0.040248974
T30929,1708,0.097898218
T30937,3035,0.083539215
T30944,1622,0.078231401
T30947,3768,0.003072671
T30960,3455,0.009888317
T30961,4708,0.082643077
T30967,2770,0.090674509
T30969,4008,0.081837754
T30975,2504,0.023251367
T30980,2399,0.068714341
T30988,1535,0.029057857
T30990,3347,0.075169331
T30992,2106,0.093904405
T30993,3856,0.037951222
T30994,1457,-0.000109417
T30998,3765,0.077840541
T31003,2539,0.059053459
T31004,3155,0.064497694
T31009,2641,0.000987752
T31013,3573,0.025855766
T31028,1135,0.007687179
T31035,4472,1
T31043,4088,-0.000109417
T31044,1268,0.095921114
T31046,1481,0.064327868
T31047,4290,0.09028425
T31048,4390,0.075054513
T31056,1791,0.005829494
T31063,4671,0.013612888
T31064,4681,0.028843625
T31067,4997,0.056491666
T31071,4656,0.000740114
T31075,1793,0.09589051
T31084,3908,0.019509993
T31085,4632,0.062301157
T31093,1003,0.032209341
T31095,3899,0.038997182
T31102,2922,0.089946198
T31103,2285,0.002613601
T31117,3007,0.053380389
T31126,4337,0.076379317
T31127,2314,0.060047011
T31149,1225,0.07248832
T31152,4055,0.079423784
T31154,1015,0.011496764
T31160,4359,0.096391186
T31167,3741,0.041027694
T31168,3252,0.011727599
T31169,1877,0.073829926
T31171,2894,0.058845027
T31172,2356,0.074082164
T31174,4467,0.099270028
T31175,3868,0.043370053
T31191,3777,1
T31205,4841,0.002692213
T31211,3575,0.040342389
T31218,3582,0.079814644
T31219,1553,0.00365096
T31220,2572,0.020618763
T31226,4589,0.031312203
T31230,2936,0.057602436
T31234,1956,0.008587717
T31239,4454,0.028571183
T31241,4774,0.095533455
T31245,3821,0.082145601
T31246,1956,0.079809843
T31252,4412,0.087952092
T31255,2501,0.032681213
T31264,1740,0.061717667
T31267,2763,0.033668365
T31268,2712,0.055768555
T31271,4971,0.013128214
T31276,2855,0.001192583
T31277,3078,0.025614329
T31279,1190,0.046122475
T31283,3794,0.08839496
T31290,2069,0.050268311
T31294,4772,0.023047335
T31295,4317,0.02034092
T31296,1557,0.094307467
T31298,4423,0.000332451
T31299,2944,0.017031013
T31309,3625,0.09836989
T31311,2631,0.082443247
T31312,1057,0.094042226
T31313,2127,0.022829302
T31323,3282,0.006978871
T31333,1111,0.06551245
T31339,1289,0.031066966
T31342,4974,0.039330433
T31343,2809,0.012723752
T31344,1581,0.086272234
T31345,1369,0.096702434
T31347,4302,0.098793155
T31350,2896,0.048476636
T31357,1870,0.062111328
T31364,3707,0.042858975
T31366,4875,0.019429781
T31374,3560,-0.000109417
T31387,4931,0.027324392
T31388,2776,0.039948528
T31389,3079,0.047010011
T31390,1544,0.014508226
T31405,2739,0.072063855
T31408,4995,0.083972681
T31410,3194,0.029542732
T31412,1497,0.063964612
T31413,3095,0.010400195
T31416,2195,0.046986808
T31422,1805,0.014437415
T31424,1874,0.082427444
T31427,2443,0.009573469
T31428,3952,0.044944695
T31431,2210,0.00964628
T31432,2005,0.045089317
T31439,2508,0.074298997
T31444,4636,-0.000109417
T31450,2469,0.091365816
T31456,3202,-0.000109417
T31458,2976,0.024203913
T31460,1794,0.013932937
T31462,2597,0.0280285
T31468,1092,0.094367676
T31471,2447,0.036196353
T31481,4209,0.022449644
T31487,2257,-0.000109417
T31507,4184,0.070838467
T31508,3782,0.078924107
T31511,3815,0.050241107
T31529,4340,0.011416551
T31530,2692,0.084925228
T31533,4930,0.01779413
T31539,1841,0.099184815
T31541,2760,0.051623719
T31544,1620,-0.000109417
T31546,3448,0.06486415
T31551,1974,0.097421945
T31552,1391,-0.000109417
T31554,3853,0.022128795
T31561,1522,0.032095723
T31564,4688,0.021679326
T31566,1658,0.018083974
T31568,3897,0.079461989
T31576,2074,0.024422546
T31581,3615,0.050550154
T31583,1877,0.028011297
T31585,4059,0.005103783
T31600,1729,0.051995976
T31610,2864,0.007020277
T31612,4077,0.028645194
T31614,1982,0.063977014
T31620,2608,0.093921808
T31635,4553,0.009988732
T31644,4976,0.084737399
T31650,3179,0.042571731
T31651,4073,0.086740106
T31663,1833,0.049222351
T31673,2065,0.069793906
T31676,4059,0.015182129
T31678,3600,0.022266616
T31680,1123,0.011428553
T31685,3655,0.020645167
T31704,3264,0.045085916
T31716,3050,-0.000109417
T31722,3051,0.080129692
T31726,1467,0.040962684
T31730,4323,-0.000109417
T31731,4358,0.011419752
T31738,1882,0.056891927
T31746,3340,0.095284217
T31747,1359,0.012952187
T31748,4669,0.068551916
T31751,2459,0.077245249
T31753,4344,0.046732569
T31764,3768,0.010726245
T31766,2424,0.099862119
T31768,3293,0.056743504
T31771,2892,0.016771173
T31774,1042,0.042978993
T31775,3888,0.05319636
T31778,2480,0.007601166
T31780,1606,0.082599871
T31785,2135,0.025691941
T31790,2053,0.022529456
T31796,4545,0.031661057
T31798,4205,0.056904129
T31800,1311,0.053707239
T31813,4338,0.039799105
T31814,3007,0.064623113
T31820,1427,0.084790407
T31821,1468,0.039881318
T31823,2604,0.005856098
T31825,3817,0.033142284
T31834,1586,0.036770041
T31836,1453,-0.000109417
T31838,4617,0.07874688
T31843,1907,0.072041451
T31848,4689,0.099517266
T31850,1554,0.062650611
T31866,3082,0.007201305
T31868,2525,0.001860085
T31883,2391,0.085819365
T31887,4031,0.017508686
T31897,4360,0.039595074
T31898,4450,0.095822299
T31905,2814,-0.000109417
T31911,1148,0.012944786
T31913,4848,0.081778345
T31918,4200,0.056200021
T31921,1388,0.063017467
T31924,3965,0.085012641
T31935,3766,0.057384003
T31942,1848,0.028897033
T31947,2651,0.081024829
T31958,1976,0.056473663
T31960,2687,-0.000109417
T31963,3717,0.047176237
T31964,4539,0.012590331
T31965,1425,0.050363126
T31969,1254,0.017866941
T31976,3571,0.03285384
T31979,2873,0.034019219
T31980,1045,0.014435614
T31982,4201,0.038211662
T31984,2376,0.009302627
T31985,2226,0.010113951
T31986,2249,0.06733793
T31990,1563,0.071935235
T32000,4876,0.03318249
T32001,2437,0.087913486
T32004,2802,0.080045479
T32008,1065,0.029168474
T32010,4281,0.074009353
T32013,3731,0.071789813
T32016,3618,0.083549617
T32023,2482,0.070974688
T32029,4086,0.087316994
T32034,3821,0.013219428
T32036,2948,0.062616605
T32047,2721,0.00280543
T32060,2767,0.065608064
T32066,4621,0.095543256
T32069,2678,0.084198116
T32071,3745,0.031543239
T32076,3656,0.080160097
T32078,4428,0.052242614
T32079,4877,0.029429915
T32080,4072,0.09087194
T32086,3446,1
T32090,2880,0.03800303
T32102,3812,0.014224582
T32103,1682,0.059397912
T32109,3894,0.083725043
T32116,3540,0.077241849
T32117,3042,1
T32118,1969,0.034795938
T32123,2109,0.02424752
T32125,4070,1
T32127,1371,0.042560129
T32132,2625,0.008251466
T32137,2996,0.055552922
T32142,2075,0.026668891
T32144,2554,0.001338805
T32145,2503,0.05547571
T32149,2153,0.084463957
T32152,2123,0.099564673
T32161,3377,0.04680318
T32163,4613,0.017741522
T32166,2595,0.084776005
T32167,3276,0.072126464
T32172,4837,0.016698762
T32182,4375,0.062243948
T32187,1743,0.041699197
T32188,4270,0.081516505
T32198,1432,0.044318999
T32199,1373,0.047012012
T32202,2774,0.087449015
T32208,2573,0.084168311
T32209,2930,0.092196743
T32211,1348,0.030011204
T32214,1025,0.027464413
T32217,1369,0.098913173
T32218,4085,0.010932877
T32219,2635,0.018762678
T32224,1278,0.042499919
T32228,2657,0.027840071
T32231,2048,0.033432929
T32235,1955,0.099134007
T32240,2293,0.031266396
T32242,3342,0.063117682
T32250,4757,0.036525003
T32258,2649,0.037731788
T32264,3016,0.009365637
T32273,4109,0.008139049
T32276,2733,0.098098448
T32277,2671,0.048292408
T32283,3614,0.064628914
T32304,4811,0.098812758
T32305,1484,0.023101744
T32311,1848,0.015671604
T32312,3290,0.040934279
T32319,1846,-0.000109417
T32324,2702,0.062073922
T32327,1759,0.016489529
T32331,2917,0.056905729
T32342,1678,0.018167587
T32344,1730,0.052114194
T32353,1391,0.082629475
T32357,4837,0.048585853
T32365,1095,0.064583507
T32374,4559,0.008650127
T32378,3945,0.003525941
T32381,2007,0.025107451
T32382,2317,0.010483008
T32385,4241,0.042812567
T32388,3278,0.070115156
T32394,1296,0.056969739
T32396,4128,0.091411423
T32399,1239,0.09354875
T32405,1453,0.057918885
T32408,2249,0.073659499
T32414,1694,0.096487601
T32418,1948,0.073798121
T32419,1106,0.027103158
T32420,3491,0.059416314
T32427,1271,0.054812608
T32434,2532,0.090261246
T32445,1706,0.081655526
T32446,4042,0.090526487
T32447,2615,0.046717967
T32448,2513,0.005378625
T32455,4530,0.059065661
T32459,3469,0.056641489
T32460,4671,0.087958893
T32461,4040,0.081264866
T32463,2976,0.057349197
T32467,2605,0.049324966
T32469,4195,0.088688405
T32472,1987,0.098480107
T32480,2620,0.083150555
T32483,3418,0.096311774
T32491,2496,0.07131534
T32497,1466,0.033473335
T32510,2632,0.010911074
T32511,2984,0.004571901
T32512,4025,1
T32514,4510,0.061663259
T32516,2902,0.043339848
T32522,1500,0.018162986
T32524,4305,0.044332201
T32526,4408,0.053429596
T32531,4251,0.050893607
T32534,4684,0.075407568
T32536,2295,0.057987695
T32539,3910,0.004351067
T32540,2870,-0.000109417
T32541,1076,0.004696921
T32544,4348,0.017041214
T32546,2671,0.073413462
T32547,3793,0.034146838
T32548,2734,0.089628349
T32556,1170,0.000760917
T32557,4010,0.074192181
T32569,2665,0.061648657
T32584,4450,0.079553203
T32591,3191,0.081786946
T32603,3928,0.037991628
T32615,4809,0.088757615
T32616,4825,0.006736633
T32618,4019,0.056223425
T32628,4223,0.089315301
T32632,1575,0.000615094
T32635,1269,0.01590804
T32636,4608,0.006814845
T32650,3441,0.06036306
T32651,4297,0.038075841
T32663,2480,0.057089958
T32666,4046,0.001982304
T32672,1975,0.035693475
T32679,3713,0.089256492
T32680,1508,0.071096906
T32681,1187,0.019898452
T32684,1004,0.037217309
T32685,4509,0.082598671
T32688,3072,-0.000109417
T32691,2291,0.080758588
T32695,4667,0.058458368
T32699,2132,0.018726873
T32700,1026,0.063200095
T32703,4204,0.065484645
T32716,2932,0.033169488
T32717,3026,0.047013212
T32725,1239,0.019066925
T32736,3290,0.002298953
T32737,3554,0.094378078
T32742,4500,0.080847202
T32744,2767,-0.000109417
T32753,2951,0.084329536
T32756,2975,0.07444362
T32758,1708,0.018506239
T32760,2621,0.093496942
T32766,2100,0.028520975
T32768,1489,0.031599247
T32774,2594,0.025284879
T32778,3472,0.090958353
T32783,4054,0.066385584
T32784,2274,0.087374203
T32786,1338,0.075986856
T32791,4299,0.094273061
T32794,1642,0.019051723
T32799,1618,0.085080251
T32801,1251,0.086406055
T32808,3210,0.060597896
T32811,4659,0.098190662
T32812,4134,0.012922782
T32820,2727,0.070724249
T32825,1255,0.002667009
T32826,4110,0.09889157
T32827,4126,0.067261118
T32831,3165,0.022693081
T32833,3256,0.024088295
T32834,3634,0.039803706
T32836,3896,0.002832034
T32839,2581,0.062487186
T32842,3491,0.034390075
T32852,3675,0.029586339
T32853,3492,0.062354765
T32855,3629,0.00691186
T32860,2640,0.047942954
T32864,3101,0.049491792
T32866,3731,0.02372564
T32871,2679,0.033253701
T32878,4975,0.00058569
T32882,4975,0.049318165
T32884,3895,0.082034584
T32885,2289,0.005103983
T32889,3905,0.003770578
T32893,3922,0.02620522
T32916,3573,0.060191833
T32917,3605,0.024844211
T32920,3013,0.087045953
T32924,4229,0.058632394
T32934,4713,0.090453076
T32937,2382,0.04113411
T32942,3938,-0.000109417
T32949,2599,0.017167233
T32950,2181,0.05560793
T32951,3721,-0.000109417
T32959,1154,0.048405625
T32960,2590,0.015739814
T32961,4558,0.094767137
T32966,2382,0.092711622
T32971,4946,0.069992937
T32973,2506,0.058964445
T32977,3744,0.022635872
T32983,1190,0.064631915
T32994,2339,0.033157486
T32995,2345,0.018657262
T33013,2258,0.07953
T33015,4054,0.008230463
T33016,1353,0.038571517
T33018,2622,0.080930215
T33019,2573,0.062425576
T33021,2563,0.037174103
T33024,3556,0.003659761
T33026,2418,0.077295057
T33028,3732,0.040838065
T33033,2429,0.052185605
T33036,4810,0.003621556
T33037,4198,0.083367189
T33047,3906,0.002502584
T33058,3447,0.079738032
T33060,3293,0.092463184
T33061,4362,0.016012056
T33062,1111,0.037554761
T33078,2495,0.002561593
T33080,3981,0.076863391
T33103,1013,0.037577564
T33108,1984,0.039988734
T33112,3671,0.025135656
T33120,2262,0.083416196
T33121,1249,0.016989006
T33128,2806,0.004271855
T33136,1182,0.09426166
T33137,4770,0.072596536
